"'Calanus finmarchicus'"	"'Centropages typicus'"	"'Temora longicornis'"	"'Metridia lucens'"	"'Centropages hamatus'"	"'Paraeuchaeta norvegica'"	"'Harpacticoida '"	"'Oithona '"	"'Metridia'"	"'Calanus'"	"'Acartia '"	"'Clausocalanus'"	"'Paracalanus'"	"'Paracalanus or Pseudocalanus '"	"'Pseudocalanus'"
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	1506.5	0
1171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5356.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	1506.5	0	0	0	1506.5	1506.5
569.1	0	0	0	0	0	0	0	0	0	0	0	0	1506.5	0
0	1205.2	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	33.5	0	0	0	0	0	0	0	0	0	1205.2	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5356.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5356.4	0	0	0	0	0	0	0	0	1205.2	0	0	0	0	0
5356.4	0	0	0	0	0	0	0	0	3615.6	0	0	0	0	0
5356.4	0	0	0	0	0	0	3615.6	0	3615.6	0	0	0	0	1205.2
5356.4	0	0	0	0	0	0	0	0	3615.6	0	0	0	0	0
33.5	0	0	0	0	0	0	0	0	37494.7	0	0	0	0	1071.3
1171.7	0	0	67	0	0	0	0	0	80345.7	0	0	0	2142.6	1071.3
2510.8	0	0	0	0	33.5	0	0	0	3213.8	0	0	0	0	0
2510.8	0	0	0	0	67	0	0	0	1071.3	0	0	0	1071.3	0
2510.8	0	0	0	0	0	0	0	0	1071.3	0	0	0	0	0
2510.8	0	0	0	0	0	0	3213.8	0	6427.7	0	0	0	0	0
200.9	0	0	0	0	0	0	3213.8	0	6427.7	0	0	0	0	0
200.9	0	0	0	0	0	0	3213.8	0	18211.7	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	6427.7	0	0	0	0	0
1171.7	0	0	33.5	0	0	0	0	0	18211.7	0	0	0	0	6427.7
569.1	0	0	0	0	0	0	1071.3	0	18211.7	0	0	0	6427.7	18211.7
0	0	0	0	0	0	0	0	0	2142.6	0	0	0	1071.3	0
200.9	0	0	0	0	0	0	0	0	80345.7	0	0	0	0	1071.3
0	0	0	0	0	0	0	2142.6	0	18211.7	0	0	0	1071.3	0
200.9	0	0	0	0	0	0	0	0	18211.7	0	0	0	0	2142.6
1171.7	0	0	0	0	33.5	0	0	0	18211.7	0	0	0	0	2142.6
10712.8	0	0	0	0	0	0	0	0	37494.7	0	0	0	1071.3	1071.3
5356.4	0	0	0	0	0	0	0	0	80345.7	0	0	0	1071.3	0
5356.4	0	0	0	0	0	0	0	0	37494.7	0	0	0	1071.3	0
21425.5	0	0	0	0	33.5	0	0	0	37494.7	0	0	0	0	6427.7
21425.5	0	0	0	0	0	0	0	0	37494.7	0	0	0	18211.7	18211.7
1171.7	0	0	0	0	0	0	1071.3	0	37494.7	0	0	0	1071.3	3213.8
0	0	1205.2	0	0	0	0	2410.4	0	3615.6	7231.1	0	1205.2	3615.6	0
5356.4	0	1205.2	0	2410.4	0	0	0	0	1004.3	7231.1	0	0	7231.1	3615.6
10712.8	0	0	0	0	0	0	1205.2	0	7231.1	1205.2	0	0	0	0
21425.5	0	0	0	0	569.1	0	0	0	7231.1	0	0	0	0	1205.2
42851.1	0	0	0	0	33.5	0	0	0	2410.4	0	0	0	0	0
42851.1	0	0	0	0	100	0	0	0	1205.2	0	0	0	0	0
21425.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42851.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42851.1	0	0	0	0	0	0	0	0	7231.1	0	0	1205.2	0	7231.1
21425.5	0	0	0	0	0	0	20488.2	0	7231.1	0	0	1205.2	7231.1	20488.2
21425.5	2410.4	0	0	0	0	0	0	0	3615.6	0	0	0	1205.2	1205.2
569.1	0	3213.8	0	0	0	0	0	1071.3	18211.7	0	0	0	1071.3	18211.7
200.9	3213.9	2142.6	0	0	0	0	6427.7	0	6427.7	0	0	0	2142.6	6427.7
2510.8	0	0	0	0	0	0	1071.3	0	2142.6	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	37494.7	0	0	0	0	3213.8
5356.4	0	0	0	0	0	0	0	0	18211.7	0	0	0	1071.3	0
10712.8	0	0	0	0	200.9	0	0	0	6427.7	0	0	0	0	1071.3
10712.8	0	0	0	0	33.5	0	0	0	6427.7	0	0	0	0	0
21425.5	0	0	0	0	0	0	0	0	18211.7	0	0	0	0	0
10712.8	0	0	0	0	0	0	0	0	80345.7	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	18211.7	0	0	0	6427.7	6427.7
1171.7	0	0	0	0	0	0	0	0	6427.7	0	0	0	18211.7	6427.7
200.9	0	0	0	0	0	0	0	0	0	0	0	0	18211.7	18211.7
21425.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21425.5	9608	0	0	0	0	0	1372.6	0	1372.6	0	0	0	0	1372.6
5356.4	0	0	200.9	0	569.1	0	2745.2	0	1372.6	0	0	0	0	0
2510.8	2745.2	0	0	0	200.9	0	0	0	1372.6	0	0	0	8235.4	0
2510.8	5490.4	0	0	0	200.9	0	2745.2	0	1372.6	0	0	0	8235.4	0
42851.1	2745.2	0	0	0	67	0	4117.7	0	8235.4	0	0	0	0	1372.6
200.9	0	0	0	0	0	0	1372.6	0	0	0	0	0	0	1372.6
200.9	0	0	0	0	0	0	0	0	1372.6	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	1372.6	0
2510.8	0	0	0	0	0	0	1372.6	0	0	0	0	0	0	0
2510.8	1372.6	0	0	0	0	0	0	0	0	0	0	0	0	23333.7
2510.8	2745.2	0	67	0	0	0	8235.4	0	0	0	0	0	2745.2	0
5356.4	4117.8	0	33.5	0	0	0	2745.2	0	4117.7	0	0	0	0	1372.6
569.1	0	0	0	0	200.9	0	4117.7	0	0	0	0	8235.4	0	0
5356.4	10980.6	0	1171.7	0	67	0	0	1372.6	4117.7	0	0	0	1372.6	8235.4
5356.4	9608	0	0	0	33.5	0	0	0	0	0	0	4117.7	0	0
5356.4	8235.4	0	0	0	0	0	0	0	1372.6	0	0	2745.2	0	0
569.1	9608	0	0	0	0	0	0	0	0	0	0	1372.6	0	0
1171.7	9608	0	0	0	0	0	0	0	0	0	0	0	0	0
5356.4	8235.4	0	0	0	0	0	0	0	1372.6	0	0	2745.2	2745.2	0
2510.8	0	0	0	0	0	0	1372.6	0	8235.4	0	0	0	2745.2	1372.6
200.9	0	0	0	0	0	0	0	0	0	0	0	0	8235.4	23333.7
0	18077.8	0	0	0	0	0	9038.9	0	0	0	0	3013	1506.5	3013
1171.7	18077.8	0	0	0	0	0	1506.5	0	1506.5	0	0	1506.5	1506.5	9038.9
5356.4	78337.1	1506.5	1171.7	0	0	0	0	0	3013	1506.5	0	4519.5	4519.5	3013
5356.4	34649.1	0	0	0	0	0	1506.5	0	4519.5	0	0	0	1506.5	0
10712.8	18077.8	0	0	0	33.5	0	1506.5	0	9038.9	0	0	3013	9038.9	0
5356.4	30129.7	0	0	0	0	0	1506.5	0	1506.5	0	0	25610.2	9038.9	4519.5
5356.4	13558.4	0	33.5	0	0	0	0	0	0	0	0	9038.9	3013	0
10712.8	3013	0	0	0	0	0	0	0	0	1506.5	0	9038.9	0	0
10712.8	3013	0	0	0	33.5	0	0	0	1506.5	0	0	9038.9	0	0
5356.4	34649.1	0	33.5	0	0	0	0	0	9038.9	0	3013	25610.2	0	9038.9
1171.7	12051.9	0	33.5	0	0	0	0	0	0	0	0	4519.5	0	9038.9
33.5	49412.7	0	33.5	0	0	0	0	0	1372.6	0	0	8235.4	0	1372.6
569.1	8235.4	0	100.4	0	0	0	0	0	0	0	0	0	0	0
1171.7	5490.3	0	569.1	0	33.5	0	0	0	0	0	0	0	0	0
1171.7	8235.4	0	33.5	0	0	0	0	0	0	0	1372.6	1372.6	0	0
569.1	1372.6	0	200.9	0	33.5	0	0	0	0	0	0	1372.6	0	0
569.1	8235.4	0	200.9	0	0	0	0	0	0	0	0	1372.6	0	0
569.1	4117.7	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	4117.7	0	0	0	0	0	0	0	0	0	0	0	0	2745.2
67	1372.6	0	0	0	0	0	0	0	0	0	0	2745.2	0	0
200.9	9608	0	33.5	0	0	0	2745.2	0	0	0	1372.6	0	0	2745.2
569.1	1372.6	0	0	0	0	0	0	0	0	0	0	0	0	1372.6
0	13558.4	0	0	0	0	0	1506.5	0	0	0	3013	0	9039	1506.5
0	1506.5	0	0	1506.5	0	0	3013	0	0	0	0	0	0	1506.5
200.9	4519.5	0	67	0	0	0	0	0	0	0	0	0	0	1506.5
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	3013	0	67	0	0	0	0	0	0	0	0	0	0	0
569.1	1506.5	0	0	0	0	0	0	0	0	0	0	1506.5	0	0
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	100.4	0	0	0	1506.5	1506.5	0	0	0	0	1506.5	1506.5
569.1	0	0	33.5	0	0	0	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	67	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	200.9	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	100.4	0	0	0	1205.2	0	0	0	0	0	0	0
569.1	1205.2	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.8	1205.2	0	33.5	0	33.5	0	0	0	0	0	0	0	0	1205.2
67	0	0	33.5	0	0	0	0	0	0	0	0	0	2745.2	2745.2
200.9	0	0	0	0	0	0	0	0	0	1372.6	0	1372.6	0	0
200.9	1372.6	0	67	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	67	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	1372.6
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10712.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10712.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	33.5	0	0	0	0	0	0	0	0	0	0	1372.6
1171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1372.6	0	0	0	0	0	0	0	1372.6	0	0	0	0	2745.2
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	33.5	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	33.5	0	33.5	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	33.5	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5356.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	1372.6	0	0	0	0	1372.6
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	0	0	1372.6	0	8235.4	1372.6	0	0	0	1372.6
5356.4	0	0	0	0	0	0	0	0	8235.4	0	0	0	0	1372.6
569.1	0	0	0	0	0	0	0	0	2745.2	0	0	0	0	0
2510.8	0	0	0	0	67	0	0	0	2745.2	0	0	0	0	1372.6
2510.8	0	0	200.9	0	0	0	0	0	2745.2	0	0	0	0	1372.6
2510.8	0	0	0	0	0	0	0	0	1372.6	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5356.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.8	0	0	0	0	33.5	0	0	0	0	0	0	0	0	0
10712.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10712.8	0	0	0	0	0	0	0	0	4117.7	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	8235.4	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	2745.2	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	8235.4	0	0	0	0	0
0	0	0	0	0	0	0	1205.2	0	3615.6	0	0	0	1205.2	0
1171.7	0	0	67	0	0	0	2410.4	0	90389	0	0	0	3615.6	0
2510.8	0	0	0	0	0	0	2410.4	0	90389	0	0	0	0	0
5356.4	0	0	0	0	0	0	0	0	192829.8	0	0	0	2410.4	0
10712.8	0	0	0	0	33.5	0	1205.2	0	90389	0	0	0	1205.2	0
2510.8	0	0	0	0	200.9	0	0	0	42181.5	0	0	0	1205.2	0
10712.8	0	0	0	0	0	0	0	0	90389	0	0	0	0	0
569.1	0	0	0	0	33.5	0	7231.1	0	7231.1	0	0	0	2410.4	0
100.4	0	0	0	0	0	0	2410.4	0	7231.1	0	0	0	1205.2	0
200.9	0	0	0	0	0	0	7231.1	0	20488.2	0	0	0	0	0
67	0	0	0	0	0	0	2410.4	0	42181.5	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	7231.1	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	42181.5	0	0	0	0	1205.2
2510.8	0	0	0	0	0	0	0	0	7231.1	0	0	0	0	0
200.9	0	3615.4	0	1205.2	0	0	1205.2	0	20488.2	7231.1	0	0	7231.1	1205.2
42851.1	0	0	0	0	0	0	0	0	42181.5	20488.2	0	0	3615.6	3615.6
85702.1	0	1205.2	0	0	0	0	0	0	7231.1	0	0	0	0	0
85702.1	0	0	0	0	0	1205.2	0	0	0	0	0	0	0	0
42851.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1205.2
200.9	1205.2	0	0	0	0	0	3615.6	0	7231.1	0	0	0	2410.4	0
569.1	0	0	0	0	0	0	2410.4	0	7231.1	0	0	0	2410.4	1205.2
100.4	0	0	0	0	0	0	7231.1	0	7231.1	0	0	0	1205.2	0
67	0	0	0	0	0	0	3615.6	0	3615.6	0	0	0	0	0
200.9	0	0	0	0	0	0	7231.1	0	7231.1	0	0	0	0	1205.2
2510.8	0	0	0	0	0	0	7231.1	0	20488.2	0	0	0	3615.6	3615.6
0	0	1205.2	0	0	0	0	7231.1	0	0	0	0	0	1205.2	7231.1
21425.5	0	0	0	0	0	0	0	0	90389	0	0	0	1205.2	0
10712.8	0	0	0	0	0	0	0	0	90389	0	0	0	0	0
5356.4	0	0	0	0	200.9	0	0	0	2410.4	0	0	0	0	0
21425.5	0	0	0	0	67	0	0	0	2410.4	0	0	0	0	0
5356.4	0	0	0	0	67	0	0	0	2410.4	0	0	0	0	0
10712.8	0	0	0	0	200.9	0	0	0	1205.2	0	0	0	0	0
21425.5	0	0	0	0	33.5	0	2410.4	0	7231.1	1205.2	0	0	7231.1	2410.4
42851.1	0	0	0	0	33.5	0	0	0	20488.2	1205.2	0	0	1205.2	2410.4
5356.4	0	0	0	0	0	0	0	0	2410.4	0	0	0	0	0
5356.4	0	0	1171.7	0	0	0	3615.6	0	20488.2	0	0	0	3615.6	7231.1
10712.8	0	1205.2	0	0	0	0	1205.2	0	7231.1	0	0	0	7231.1	7231.1
5356.4	1205.2	1205.2	0	1205.2	0	0	7231.1	0	2410.4	1205.2	0	0	7231.1	7231.1
5356.4	0	0	0	0	0	0	7231.1	0	0	0	0	0	2410.4	2410.4
21425.5	1205.2	0	0	0	0	0	0	0	3615.6	0	0	0	0	0
5356.4	2410.4	0	0	0	0	0	1205.2	0	0	0	0	0	0	0
21425.5	1205.2	0	0	0	0	0	1205.2	0	2410.4	0	0	0	1205.2	0
1171.7	3615.6	0	0	0	0	0	3615.6	0	0	0	0	0	1205.2	0
2510.8	1205.2	0	0	0	0	0	7231.1	0	1205.2	0	0	1205.2	1205.2	1205.2
569.1	1205.2	0	0	0	0	0	7231.1	0	0	0	0	1205.2	1205.2	0
1171.7	2410.4	0	0	0	0	0	7231.1	0	2410.4	0	0	0	0	2410.4
2510.8	0	0	0	0	0	0	3615.6	0	7231.1	0	0	0	0	2410.4
2510.8	0	0	0	0	0	0	1205.2	0	7231.1	0	0	0	0	2410.4
200.9	0	2410.4	0	0	0	0	0	0	0	0	0	0	0	2410.4
0	14462.2	1205.2	0	0	0	0	3615.6	0	0	0	0	0	7231.1	7231.1
569.1	40976.4	0	0	0	0	0	1205.2	0	2410.4	0	0	0	7231.1	7231.1
2510.8	7231.2	0	0	0	100.4	0	0	0	7231.1	0	0	0	0	0
2510.8	22898.6	0	0	0	0	0	0	0	0	0	0	0	1205.2	1205.2
569.1	27719.3	0	0	0	0	0	0	0	0	0	0	7231.1	1205.2	2410.4
1171.7	62669.7	1205.2	0	0	0	0	0	0	1205.2	0	0	7231.1	0	0
5356.4	8436.3	0	0	0	0	0	0	0	1205.2	0	0	2410.4	1205.2	1205.2
21425.5	21693.4	0	0	0	0	0	0	0	7231.1	0	0	3615.6	0	0
10712.8	8436.3	0	0	0	0	0	2410.4	0	0	0	0	7231.1	0	1205.2
21425.5	8436.3	0	0	0	0	0	0	0	7231.1	0	1205.2	2410.4	0	2410.4
5356.4	4820.8	0	0	0	0	0	1205.2	0	2410.4	0	1205.2	0	7231.1	7231.1
2510.8	0	2410.4	0	0	0	0	0	0	1205.2	0	0	0	7231.1	3615.6
200.9	96080.2	8235.4	33.5	8235.4	0	0	23333.7	0	0	23333.7	0	8235.4	23333.7	102943
5356.4	0	0	200.9	0	0	0	0	0	0	1372.6	0	0	0	1372.6
2510.8	1372.6	0	67	0	201	0	0	0	0	0	0	0	2745.2	0
2510.8	1372.6	0	200.9	0	0	0	0	0	0	0	0	0	0	0
5356.4	16470.8	0	200.9	0	0	0	0	0	0	1372.6	0	1372.6	4117.7	4117.7
1171.7	12353.1	0	33.5	0	33.5	0	4117.7	0	0	1372.6	0	8235.4	2745.2	1372.6
1171.7	71373.8	0	0	0	0	0	8235.4	0	2745.2	8235.4	0	23333.7	0	0
2510.8	16470.8	0	0	0	0	0	0	0	0	0	0	8235.4	0	0
2510.8	9608	0	0	0	0	0	0	0	0	1372.6	0	8235.4	1372.6	0
2510.8	5490.4	0	0	0	0	0	0	0	0	0	0	8235.4	8235.4	8235.4
200.9	0	0	0	0	0	0	0	0	1372.6	0	0	2745.2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	8235.4	8235.4
33.5	4117.7	2745.2	0	0	0	0	2745.2	0	1372.6	0	0	1372.6	4117.7	4117.7
100.4	4117.8	0	0	0	0	0	0	0	0	0	0	1372.6	1372.6	2745.2
200.9	0	0	33.5	0	67	0	0	0	0	0	0	0	0	0
200.9	1372.6	0	200.9	0	100.4	0	0	0	0	0	0	2745.2	0	0
1171.7	8235.4	0	67	0	0	0	2745.2	0	2745.2	1372.6	0	2745.2	1372.6	8235.4
569.1	9608	0	100.4	0	0	0	0	0	0	0	0	2745.2	0	1372.6
200.9	10980.6	0	0	0	0	0	0	0	0	0	0	2745.2	1372.6	0
200.9	27451.4	0	0	0	0	0	0	0	0	0	0	2745.2	1372.6	0
569.1	26078.9	0	0	0	0	0	1372.6	0	0	0	0	0	0	0
5356.4	16470.8	0	0	0	0	0	0	0	1372.6	0	0	0	0	2745.2
10712.8	24706.3	0	0	0	0	0	0	0	1372.6	0	0	1372.6	0	1372.6
0	4117.8	0	33.5	0	0	0	0	0	0	0	0	2745.2	2745.2	8235.4
569.1	4117.8	0	100.4	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	67	0	33.5	0	0	0	0	0	0	0	0	0
569.1	4117.7	0	0	0	0	0	0	0	0	0	0	0	0	2745.2
569.1	0	0	100.4	0	0	0	0	0	0	0	0	0	0	0
569.1	1372.6	0	100.4	0	67	0	0	0	0	0	0	0	0	1372.6
200.9	1372.6	0	100.4	0	33.5	0	0	0	0	0	0	0	0	0
200.9	4117.8	0	67	0	0	0	0	0	0	0	0	0	0	0
200.9	4117.8	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	6383.4	0	0	0	0	0	7231.1	0	0	0	0	0	1205.2	3615.6
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1205.2
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1205.2
1171.7	0	0	33.5	0	0	0	0	0	1205.2	0	0	0	0	0
1171.7	0	0	200.9	0	0	0	0	0	0	0	0	0	0	0
569.1	1205.2	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	67	0	0	0	0	0	0	0	0	0	0	0
200.9	8793.8	0	33.5	0	0	0	0	0	0	0	0	0	1205.2	0
1171.7	0	0	33.5	0	0	0	0	0	0	0	0	0	0	0
569.1	1205.2	0	33.5	0	0	0	0	0	0	0	1205.2	0	0	0
0	0	0	0	0	0	0	4117.7	0	1372.6	0	0	0	2745.2	1372.6
200.9	0	0	0	0	0	0	1372.6	0	0	0	0	0	4117.7	0
67	0	0	33.5	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	100.4	0	33.5	0	1372.6	0	0	0	0	0	1372.6	1372.6
100.4	0	0	200.9	0	0	0	1372.6	0	0	0	0	0	0	0
569.1	0	0	200.9	0	33.5	0	0	0	0	0	0	0	0	0
200.9	0	0	200.9	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	200.9	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1372.6	0	1372.6	0	0	0	0	2745.2
0	0	0	33.5	0	0	0	1372.6	0	0	0	0	0	0	1372.6
0	0	0	0	0	67	0	0	0	0	0	0	0	1372.6	0
33.5	0	0	100.4	0	0	0	0	0	0	0	0	0	0	0
67	0	0	200.9	0	0	0	1372.6	0	1372.6	0	0	0	0	0
67	0	0	200.9	0	0	0	0	0	0	0	0	0	0	0
33.5	0	0	33.5	0	0	0	0	0	0	0	0	0	0	0
100.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	1372.6	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7231.1	1205.2	0	0	7231.1	1205.2
1171.7	0	0	0	0	0	0	0	0	20488.2	0	0	0	7231.1	2410.4
5356.4	0	0	1171.7	0	0	0	0	0	90389	1205.2	0	0	0	7231.1
2510.8	0	0	200.9	0	0	0	0	0	42181.5	0	0	0	0	7231.1
5356.4	1205.2	0	569.1	0	0	0	0	0	42181.5	0	0	0	1205.2	7231.1
5356.4	0	0	200.9	0	0	0	0	0	42181.5	7231.1	0	0	0	0
5356.4	0	0	0	0	0	0	7231.1	0	42181.5	3615.6	0	0	0	3615.6
10712.8	0	0	0	0	0	0	7231.1	0	42181.5	7231.1	0	0	0	2410.4
10712.8	0	0	0	0	0	0	3615.6	0	90389	2410.4	0	0	0	0
5356.4	0	0	0	0	0	0	7231.1	0	42181.5	3615.6	0	0	7231.1	1205.2
1171.7	0	0	0	0	0	0	1205.2	0	7231.1	0	0	0	3615.6	1205.2
1171.7	0	0	0	0	0	0	1205.2	0	20488.2	0	0	0	0	7231.1
200.9	8436.3	0	10712.8	0	0	0	7231.1	3615.6	7231.1	7231.1	0	0	42181.5	7231.1
2510.8	7231.1	1205.2	5356.4	0	0	0	20488.2	7231.1	20488.2	2410.4	0	0	20488.2	20488.2
5356.4	2410.4	0	2510.8	0	0	0	7231.1	0	42181.5	1205.2	0	0	7231.1	1205.2
10712.8	0	0	1171.7	0	0	0	0	0	7231.1	0	0	0	2410.4	1205.2
10712.8	0	0	5356.4	0	0	0	20488.2	2410.4	42181.5	0	0	0	0	7231.1
21425.5	1205.2	0	1171.7	0	0	0	1205.2	1205.2	42181.5	0	0	0	0	7231.1
21425.5	0	0	200.9	0	0	0	2410.4	0	42181.5	0	0	0	0	0
21425.5	0	0	0	0	0	0	0	0	7231.1	0	0	0	0	0
85702.1	0	0	569.1	0	0	0	0	0	20488.2	0	0	0	0	1205.2
21425.5	0	0	0	0	0	0	1205.2	0	90389	0	0	0	0	7231.1
21425.5	0	0	0	0	0	0	0	2410.4	192829.8	0	0	0	0	90389
0	0	7231.1	0	0	0	0	20488.2	0	1205.2	1205.2	0	0	7231.1	1205.2
0	0	2410.4	0	0	0	0	7231.1	0	20488.2	2410.4	0	0	7231.1	0
569.1	0	0	200.9	0	0	0	7231.1	0	90389	20488.2	0	0	20488.2	3615.6
10712.8	14462.2	0	0	0	0	0	20488.2	0	90389	7231.1	0	0	7231.1	0
5356.4	0	2410.4	2510.8	0	0	0	42181.5	0	90389	7231.1	0	0	20488.2	20488.2
5356.4	0	0	2510.8	0	0	0	7231.1	3615.6	20488.2	3615.6	0	0	7231.1	7231.1
2510.8	0	0	2510.8	0	0	0	7231.1	1205.2	20488.2	2410.4	0	0	7231.1	0
1171.7	0	0	0	0	0	0	2410.4	0	7231.1	0	0	0	0	0
5356.4	0	0	0	0	0	0	0	0	7231.1	0	0	0	0	2410.4
42851.1	0	0	0	0	0	0	0	0	3615.6	0	0	0	3615.6	2410.4
42851.1	0	0	0	0	0	0	0	0	20488.2	0	0	0	7231.1	90389
42851.1	0	1205.2	0	0	0	0	0	0	20488.2	0	0	0	20488.2	42181.5
1171.7	0	8235.4	200.9	0	0	0	8235.4	8235.4	23333.7	4117.7	0	0	23333.7	8235.4
5356.4	8235.4	48040.1	1171.7	0	0	0	8235.4	0	102943	0	0	0	102943	23333.7
2510.8	4117.7	0	1171.7	0	0	0	48040.1	0	102943	4117.7	0	0	8235.4	4117.7
5356.4	2745.2	0	2510.8	0	0	0	219611.7	1372.6	102943	2745.2	0	0	0	0
21425.5	1372.6	0	2510.8	0	0	0	23333.7	1372.6	219611.7	2745.2	0	0	2745.2	4117.7
21425.5	0	0	2510.8	0	0	0	8235.4	1372.6	102943	2745.2	0	0	0	0
21425.5	0	0	0	0	0	0	8235.4	0	102943	4117.7	0	0	0	0
21425.5	0	0	0	0	0	0	0	0	8235.4	0	0	0	0	0
10712.8	0	0	0	0	0	0	1372.6	0	8235.4	0	0	0	2745.2	2745.2
5356.4	0	0	0	0	0	0	1372.6	0	8235.4	2745.2	0	0	1372.6	0
10712.8	2745.2	0	0	0	0	0	2745.2	0	8235.4	0	0	0	0	2745.2
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	4117.7
10712.8	8235.4	48040.1	2510.8	1372.6	0	0	2745.2	0	23333.7	8235.4	0	0	48040.1	48040.1
